home_elo_probability;h-v_point_diff;h-v_percent_win;diff_plus-minus;diff_bpm;win
0.176524267459732;-10;0;12.8;-2.9;0
0.297171525137152;-11;0;-2;2.48;0
0.304911991758118;-14;-1;-18.4;-3.3;1
0.621682304519891;-6;0;-7.4;-0.7;1
0.756170688442194;25;1;11.6;1.74;1
0.638962108429763;1;0;-7.8;-5.52;0
0.273322243587513;-3;0;-9.4;-1.5;0
0.770437628564548;-15;-1;5.6;2.58;1
0.113549764825104;24;0;9.4;-1.9;0
0.284645296760868;-21;-1;-5.4;0.42;0
0.430131476154959;9;0.5;5.7;3.05;0
0.890829536841239;35;1;22.6;5.29;1
0.331170683988167;-33;-1;-16;-4.82;1
0.760626717712746;25;1;3.5;3.85;1
0.66135195632124;-13;-0.5;-6.9;2.21;1
0.5140216716347;6;0.5;3;2.2;1
0.523373904833132;4.5;0.5;0.8;1.59;0
0.420594067479367;9.5;0.5;11.2;-0.57;1
0.542136482503343;9;0.5;-13.4;-0.51;1
0.411583443765664;8.5;0;5.2;4.03;1
0.338143560262709;-15.6666666666667;-0.5;1.3;-4.87666666666667;0
0.05135482298041;-0.5;-0.5;2.4;-3.3;0
0.709092490076221;5;0.5;8.7;2.21;1
0.738997860644437;9.5;0.5;11.7;2.42;1
0.36924206631132;13.5;0.5;6;2.5;1
0.625497943812407;18.8333333333333;0.333333333333333;1.83333333333333;-1.4;1
0.306824908150756;-10.8333333333333;-0.666666666666667;-10.5;-4.93333333333333;0
0.490911807295041;6;0;3.7;0.83;1
0.856703634848649;19.8333333333333;1;5.56666666666667;1.19;1
0.658369690802447;11.6666666666667;0.333333333333333;8.13333333333333;1.65333333333333;1
0.657967499629964;0.333333333333333;0;7.8;0.413333333333333;1
0.484730674361986;-4.33333333333333;0;4.5;-2.08666666666667;0
0.597314686259388;18.6666666666667;0.166666666666667;6.76666666666667;3.08666666666667;1
0.70561514412297;-1.08333333333333;-0.166666666666667;0.233333333333334;-2.03;1
0.427664062434027;-5.5;-0.666666666666667;-2.1;4.21333333333333;1
0.464388828895641;-2.66666666666667;-0.333333333333333;0.7;2.28;0
0.634103803940746;20.75;0.666666666666667;2.9;-1.105;0
0.166299670869623;6;0;-0.2;-2.58666666666667;0
0.716399662195347;17;0.666666666666667;5.73333333333333;5.52666666666667;1
0.510093521325031;-18;-0.666666666666667;-11.2666666666667;-2.07666666666667;0
0.691944224005211;25.5833333333333;0.75;12.5833333333333;2.56666666666667;0
0.368348713611865;-16;-0.5;-9.7;-2.955;1
0.230490788987391;-10.4166666666667;-0.166666666666667;-3.35;-1.96166666666667;0
0.53327551923048;-16;-0.333333333333333;-10.3333333333333;-2.28666666666667;1
0.533834296952382;1.5;0.5;-1.1;-1.045;1
0.759364181319675;6;0.5;4.71666666666667;4.495;1
0.21192348427552;-6.5;-0.5;-2.51666666666667;-1.11833333333333;1
0.64045230253925;4.33333333333333;0;2.93333333333333;1.14666666666667;0
0.430401190509542;-8.7;-0.15;-7.01;-0.868;1
0.71501206310314;8.5;0.25;5.35;1.79;1
0.511658113308313;-2.5;0;-3.73333333333333;-1.57;1
0.37883801268171;9.66666666666667;0;9.33333333333333;5.28;0
0.838372086374649;-5;-0.25;-0.75;1.46;1
0.58258932416838;-24.0833333333333;-0.75;-10.4;0.853333333333334;1
0.354680881747275;-10.75;-0.35;-6.98;-5.174;0
0.505482638161809;4.25;0.25;-2.15;0.505;1
0.691290624670403;25;0.5;13;3.44;0
0.313955548198938;-14.05;-0.15;-3.29;-1.862;0
0.652972924055424;0.199999999999999;-0.2;-1.68;1.006;0
0.310831397698248;-3.9;-0.4;-3.22;-0.787666666666667;0
0.407055569563869;-6.4;-0.2;0.32;-1.749;0
0.065608669213818;-10.4;-0.4;-8.57;-5.523;1
0.643390904299423;-6.1;0.55;-4.94;-1.322;1
0.362117573330085;4.85;0.1;2.44;3.033;1
0.478301227700816;-12.2;-0.2;-3.68;-2.16;1
0.2405772323584;0.95;0.15;1.1;-0.223;1
0.087378198879994;-24.4;-1;-13.25;-5.068;0
0.351108592924953;6.8;0;-0.840000000000001;-2.956;1
0.673772460907446;2.43333333333333;0.266666666666667;-0.123333333333333;-0.325333333333333;1
0.567201219042539;0.733333333333334;0.033333333333333;1.01333333333333;2.97333333333333;0
0.227761436664772;-8.53333333333333;-0.1;-4.16;-3.60666666666667;0
0.418526783646041;-3.66666666666667;0;-2.03333333333333;-2.12;0
0.754723869447412;13.5428571428571;0.514285714285714;2.9847619047619;0.768285714285715;0
0.325345894192544;-12.8;-0.666666666666667;-9.95666666666667;-0.997333333333333;1
0.520125309164665;4;0.2;4.24;1.98;0
0.566561044628589;7.33333333333333;0.166666666666667;-1.42666666666667;-0.267333333333333;1
0.496634057036916;8.03333333333333;0.3;2.34;1.976;1
0.156652295206673;-12.4;-0.571428571428571;-8.14857142857143;-0.764;0
0.450816831758218;-6.43333333333333;-0.3;-3.31666666666667;0.686;0
0.658052198837668;8;0;4.3;0.81;1
0.508085026097876;3.26666666666667;0.433333333333333;0.993333333333333;1.90066666666667;1
0.902655919572353;9.5;0.666666666666667;7.3;4.23666666666667;1
0.740977962628767;4.5;0.166666666666667;2.33333333333333;1.69666666666667;1
0.784231495182628;-1.66666666666667;0.333333333333333;0.633333333333334;0.223333333333334;0
0.406581980836634;-5.2;0.133333333333333;-2.80666666666667;-3.97533333333333;1
0.402370147111893;-6.19047619047619;-0.071428571428571;-2.13333333333333;-2.87761904761905;1
0.766849117854586;6.57142857142857;0.285714285714286;5.53333333333333;2.12190476190476;1
0.503837862535728;7.35714285714286;0.404761904761905;-0.0904761904761904;0.958285714285715;0
0.442733901660146;2.82142857142857;0.375;4.65714285714286;0.594285714285715;1
0.354214156559953;4.83333333333333;0.208333333333333;2.16666666666667;3.7175;1
0.734273624303287;8.95238095238095;0.428571428571429;4.05238095238095;2.50523809523809;1
0.494730034203027;-5.52380952380952;-0.095238095238095;-1.99047619047619;0.201904761904762;1
0.414982537383405;-8.64285714285714;0.261904761904762;-3.72380952380952;-1.39095238095238;0
0.495100324645585;-5.16666666666667;-0.333333333333333;-3.11333333333333;1.238;1
0.525867232324197;2.71428571428571;0.142857142857143;0.657142857142857;-0.657142857142857;1
0.510015975473889;-0.476190476190476;0.19047619047619;4.26666666666667;1.87619047619048;0
0.33651965013631;-8.85714285714286;-0.321428571428571;-5.84642857142857;-1.59964285714286;1
0.615229843082962;4.42857142857143;0.142857142857143;0.471428571428571;1.51333333333333;0
0.91370111725938;6.42857142857143;0.428571428571429;3.51428571428571;2.88285714285714;1
0.633033604631719;15.3571428571429;0.232142857142857;8.825;2.66285714285714;1
0.578397116410935;-6.66666666666667;-0.166666666666667;-2.95833333333333;-2.31833333333333;0
0.615368248591659;9.48214285714286;0.571428571428571;7.45952380952381;-0.845952380952381;0
0.156077415883108;-5.48214285714286;-0.321428571428571;-4.26666666666667;-4.20166666666667;0
0.511230093823332;-3.45833333333333;-0.055555555555556;2.99404761904762;0.519047619047619;0
0.422352251739633;2.42857142857143;0.142857142857143;1.6;0.68;0
0.206565653460413;-12.8888888888889;-0.180555555555556;-7.02777777777778;-2.2575;0
0.253960389703009;-9.46428571428571;-0.5;-4.60714285714286;-4.01321428571429;1
0.283615516961459;-9.28571428571429;-0.571428571428571;-5.09047619047619;-0.501904761904762;0
0.686663888174792;-0.428571428571429;0;-2.67857142857143;-2.57142857142857;1
0.358240141982497;-13.875;-0.125;-7.85;-2.795;0
0.773165439640594;3.75;0.125;0.166428571428571;1.77842857142857;1
0.706718057559799;0.111111111111111;0.155555555555556;-0.915555555555556;0.00511111111111123;1
0.414438990202626;-2.45833333333333;-0.055555555555556;-3.94611111111111;0.0532777777777776;0
0.539585967368723;-7.33333333333333;-0.444444444444444;-1.15277777777778;-0.186666666666667;0
0.76554222429305;20;0.625;7.625;3.785;1
0.751178793285105;13;0.375;4.925;0.875;1
0.439736938446468;8.15277777777778;0.305555555555556;2.98888888888889;-0.441666666666666;1
0.412460471231154;-3.98611111111111;-0.041666666666667;1.04444444444444;-1.85027777777778;0
0.402905054329177;-5.75714285714286;-0.314285714285714;-4.09571428571429;-3.635;0
0.211661663460292;-13.3650793650794;-0.603174603174603;-12.4777777777778;-4.21714285714286;0
0.505297062110666;5.875;0;0.332142857142857;-0.144642857142857;1
0.628254852332148;-2.43055555555556;-0.069444444444444;-2.12222222222222;-0.822222222222222;0
0.466478175897983;-1.81944444444444;-0.041666666666667;-4.48055555555556;-0.771111111111111;0
0.76531015529172;0.375;0.125;-0.925;-2.03321428571429;1
0.519059676222736;-3.925;-0.35;-1.33666666666667;-0.985166666666667;1
0.752535322340344;12.7777777777778;0.333333333333333;9.95555555555556;3.68222222222222;0
0.942786223160393;14.3666666666667;0.477777777777778;10.86;5.97177777777778;1
0.551580283338637;0.477777777777778;0.266666666666667;2.97333333333333;1.18022222222222;1
0.634419880029441;5.5;0;3.51555555555556;1.25777777777778;1
0.384089578074921;-1.3;-0.1;-3.96;-2.524;1
0.453637932796128;-2.63888888888889;0.083333333333333;-0.453571428571429;1.98821428571429;1
0.832776104485965;12.1111111111111;0.444444444444444;6.37777777777778;4.12222222222222;1
0.335723800081054;-8.08888888888889;-0.455555555555556;-4.67333333333333;-2.16266666666667;1
0.701283931441111;8.2;0.45;1.53333333333333;4.60777777777778;1
0.675014869558201;10.1010101010101;0.191919191919192;5.06444444444444;1.67777777777778;0
0.836583390278288;16.3222222222222;0.455555555555556;12.8155555555556;4.94755555555556;1
0.683524063352351;1.33333333333333;0.111111111111111;0.825;-0.5825;1
0.482282886117188;-13.7777777777778;-0.555555555555556;-5.66388888888889;-0.800833333333333;0
0.413799868147159;-2.77777777777778;-0.333333333333333;-2.32738095238095;-1.3552380952381;0
0.57704350788247;-7.76363636363636;0.036363636363636;-1.68571428571429;0.255142857142857;0
0.539049380147663;5.39090909090909;0.145454545454545;-2.46666666666667;0.0653333333333332;1
0.192389347617503;-8.64545454545454;-0.445454545454546;-4.41333333333333;-0.236;1
0.394495176662002;-2.63636363636364;0.181818181818182;-2.06;0.816;1
0.220778193969772;-9.07777777777778;-0.122222222222222;-7.18333333333333;-3.49833333333333;1
0.550264940342366;8.01111111111111;0.244444444444444;1.82777777777778;2.95166666666667;1
0.675577139436069;6.24444444444444;0.277777777777778;2.28928571428571;2.47392857142857;1
0.397602942987624;-7.59090909090909;-0.145454545454545;-1.71555555555556;-0.119777777777778;1
0.395842457370369;-2.63636363636364;-0.054545454545455;-0.642222222222223;-1.22777777777778;1
0.187805984920245;-3.1;-0.1;-7.51111111111111;-3.9;0
0.72332763970933;3.17272727272727;0.027272727272727;-1.61333333333333;0.0435555555555556;1
0.737768078120247;21.0363636363636;0.409090909090909;18.8755555555556;6.17711111111111;0
0.161387101483906;-8.90909090909091;-0.363636363636364;-3.46944444444444;-3.01055555555556;0
0.651769243379009;0.227272727272728;-0.254545454545454;-0.999047619047619;0.695571428571429;1
0.51788511716386;-4.1;-0.3;-3.74166666666667;-0.202777777777778;1
0.54543759646932;6.79545454545455;-0.037878787878788;5.00444444444445;2.30355555555556;1
0.650872304282372;13.2545454545455;0.118181818181818;5.55666666666667;2.16666666666667;1
0.602076834624255;-3.51515151515152;-0.053030303030303;-1.17666666666667;-0.949111111111111;0
0.448260134324151;-3.93636363636364;-0.118181818181818;6.31428571428572;1.76428571428571;1
0.707660508469758;7.41666666666667;0.25;6.10888888888889;3.38044444444444;0
0.812549394907316;3.87878787878788;0.318181818181818;3.01166666666667;1.69938888888889;1
0.152158873663984;-7.54545454545455;-0.272727272727273;-6.79;-3.465;0
0.338493785222341;-2.1025641025641;-0.371794871794872;0.155555555555555;-1.43955555555556;1
0.716475894919542;5.04545454545455;0.21969696969697;5.83;2.07166666666667;1
0.345289450806375;-2.86363636363636;-0.345454545454545;-1.35690476190476;-1.14205555555556;0
0.416687714234465;-6.36363636363636;-0.272727272727273;-3.86666666666667;-2.17111111111111;0
0.182403071483672;-3.5;-0.166666666666667;-4.36555555555556;-4.04838888888889;0
0.173491559534674;-18.8333333333333;-0.5;-20.2431818181818;-6.19265151515152;0
0.516882659783338;0.980769230769231;0.044871794871795;2.25619047619048;3.61584126984127;1
0.380128738680332;0.685897435897436;-0.038461538461538;-2.51777777777778;-3.98377777777778;0
0.383733803047808;-11.3916083916084;-0.496503496503496;-7.18428571428571;-3.50978571428571;1
0.480615909818085;-1.21969696969697;0.234848484848485;-0.898412698412699;-0.838690476190476;1
0.506471605218916;-2.72727272727273;0;3.75833333333333;2.98722222222222;0
0.453305075399216;-6.65384615384615;-0.141025641025641;-2.47777777777778;0.627555555555555;1
0.604644655884259;-5.81818181818182;0.21969696969697;-3.92222222222222;1.00111111111111;1
0.11521611933778;-9.84848484848485;-0.378787878787879;-10.0527777777778;-4.98166666666667;0
0.676715361987251;6.98076923076923;0.179487179487179;13.0763636363636;4.62181818181818;1
0.310920571017297;-13.4166666666667;-0.333333333333333;-1.49333333333333;0.276444444444444;1
0.282387332330425;-0.035714285714286;-0.166666666666667;3.60064935064935;0.422467532467532;0
0.590339624038573;4;0.153846153846154;7.1;1.706;0
0.408201607258382;-4.17857142857143;-0.166666666666667;-6.47176767676768;-1.75962121212121;1
0.241749802702477;-7.99358974358974;-0.358974358974359;-2.57777777777778;-1.52527777777778;1
0.344983377172058;-5.38461538461539;-0.076923076923077;-0.244444444444444;-0.647555555555556;0
0.481399369673648;4.82051282051282;0.051282051282051;2.25666666666667;-1.3985;0
0.116198260384268;-9.87362637362637;-0.346153846153846;-10.16;-5.268;0
0.243887642816144;-9.96794871794872;-0.102564102564102;-3.8;-1.0825;1
0.726970570691026;3.08333333333333;-0.035714285714286;6.20111111111111;5.08088888888889;1
0.28367139697555;-4.51098901098901;-0.186813186813187;-12.1733333333333;-4.50511111111111;0
0.633959258632685;5.97435897435897;-0.044871794871795;3.26388888888889;2.16694444444444;1
0.348582340402024;2.35897435897436;-0.205128205128205;-4.70222222222222;-5.84488888888889;0
0.851814650907238;12.8012820512821;0.602564102564103;6.19087301587302;-6.35604761904762;1
0.64162757572409;10.3296703296703;0.241758241758242;13.9763636363636;3.67527272727273;1
0.599673915163288;12.1483516483516;0.406593406593407;1.2;1.76888888888889;0
0.329090151604966;0.230769230769231;-0.071794871794872;3.01777777777778;1.22933333333333;1
0.478538742448798;-7.28571428571429;-0.258241758241758;-3.52;-2.872;1
0.334080332667032;-1.35714285714286;-0.071428571428571;-4.64222222222222;-1.89288888888889;1
0.255175643465932;-2.2032967032967;-0.17032967032967;-4.61666666666667;-2.96;0
0.748512553785211;11;0.333333333333333;7.55844155844156;3.48474025974026;1
0.465200933976044;-9.28571428571429;-0.176190476190476;1.45333333333333;-0.0500000000000002;0
0.563636286953209;-0.671428571428571;0.161904761904762;1.51111111111111;0.997555555555556;0
0.253682011801239;-10.0714285714286;-0.357142857142857;-6.3568253968254;-2.8947619047619;0
0.254605120803456;-6.63186813186813;-0.263736263736264;-1.84365079365079;-1.95178571428571;0
0.39328229651177;0.38974358974359;0.092307692307692;-2.18444444444444;0.415111111111111;1
0.569322206092779;1.5;0.071428571428572;5.68;1.84244444444444;0
0.151949066968566;-20.5641025641026;-0.712820512820513;-19.5391414141414;-6.37151515151515;0
0.543664185069252;1.58095238095238;0.038095238095238;3.04888888888889;3.90622222222222;1
0.554481751432008;-4.61025641025641;0.025641025641026;3.48444444444444;-0.586666666666667;1
0.918788166046629;10.0190476190476;0.323809523809524;11.4488888888889;6.25044444444445;1
0.338489254608756;-4.83809523809524;-0.176190476190476;-5.41833333333333;-0.24702380952381;1
0.311764424237483;-4.26666666666667;-0.2;-4.78476190476191;0.357452380952381;0
0.299195507363418;-4.16410256410257;0.092307692307692;-6.14722222222222;-3.31210317460317;0
0.878102347523432;15.5274725274725;0.703296703296703;14.8674603174603;6.02539682539683;1
0.20996268437251;-12.8125;-0.4375;-19.1733333333333;-5.73888888888889;1
0.400631930608793;-5.78571428571429;-0.071428571428571;-3.23928571428571;-0.72718253968254;1
0.258108050542025;-14.5333333333333;-0.333333333333333;-9.69333333333333;-5.50022222222222;0
0.665925682580186;3.27678571428571;0.151785714285714;0.747857142857143;1.16842857142857;1
0.554963573399226;3.7;0.380952380952381;5.30095238095238;0.269142857142857;0
0.384728089063784;-4.18974358974359;-0.138461538461538;-5.13428571428571;-2.64942857142857;0
0.570141115308634;-3.29166666666667;-0.166666666666667;6.61111111111111;1.90555555555556;1
0.526285316592646;-2.58333333333333;-0.1;-2.86;-2.565;0
0.399276205039984;-5.1875;0.026785714285714;-2.32222222222222;-2.58695238095238;0
0.562848302589216;-2.47058823529412;0.095588235294118;-7.57818181818182;-0.225818181818182;1
0.079827409207764;-14.9041666666667;-0.366666666666667;-16.4977777777778;-7.542;0
0.256423971184593;-5.26666666666667;-0.2;-2.58412698412698;-2.25373015873016;0
0.565821558896969;5.13333333333333;0;2.16190476190476;0.552269841269841;1
0.266847822507367;-7.73214285714286;-0.455357142857143;-3.59722222222222;-0.667777777777778;0
0.476776407900978;-2.29583333333333;-0.291666666666667;-4.55555555555556;-0.679333333333333;0
0.569289928202353;-1.11764705882353;0.058823529411765;3.78181818181818;0.265272727272727;1
0.918710579759821;12.7875;0.541666666666667;13.89;4.135;1
0.098677969188285;-18.8839285714286;-0.607142857142857;-15.415;-5.991;0
0.271746213518266;-3.74264705882353;-0.080882352941176;-1.51;-0.262;0
0.41955806815071;-5.6;-0.108333333333333;-3.66111111111111;-2.2175;0
0.263091706922355;-15.2352941176471;-0.352941176470588;-11.14;-3.998;1
0.334351756128985;-5.40178571428571;-0.053571428571429;1.13968253968254;-1.98730158730159;0
0.368896325279732;-7.36862745098039;-0.219607843137255;-8.08;-1.38155555555556;1
0.392053214835297;-6.95138888888889;-0.125;-8.35353535353535;-3.89680808080808;0
0.369972452944544;-7.33088235294118;-0.154411764705882;-0.74;-2.334;1
0.642165532015477;-1.17647058823529;-0.07843137254902;3.30833333333333;1.03972222222222;1
0.432894014798795;-2.4375;-0.25;-1.76;-2.449;0
0.369910636851748;-4.38888888888889;-0.055555555555556;-3.37045454545455;-0.691636363636364;0
0.804792416941838;12.4375;0.389705882352941;4.26727272727273;5.34272727272727;1
0.563132279500095;-1.73161764705882;0.084558823529412;2.17444444444444;0.366055555555556;0
0.292146995714288;-4.26102941176471;-0.216911764705882;-7.01222222222222;-2.19516666666667;0
0.882117164165416;10.6470588235294;0.294117647058823;20.08;6.508;1
0.568358883747624;2.96732026143791;0.143790849673203;2.58777777777778;0.473833333333333;0
0.146769983308512;-19.5694444444444;-0.527777777777778;-12.75;-4.293;1
0.207868423492833;-9.86666666666667;-0.4;-16.1;-3.4945;1
0.529468219911726;-0.5;-0.166666666666667;5.74;0.456;1
0.880788094165763;12.5294117647059;0.470588235294118;9.225;2.8825;0
0.461814043870615;-0.183006535947713;-0.091503267973856;0.305952380952381;-0.988849206349206;1
0.626194144475936;-0.572755417956656;0.114551083591331;2.34181818181818;1.11009090909091;0
0.582798074648458;5.2124183006536;0.035947712418301;1.42285714285714;2.74142857142857;1
0.648805081892311;9.73355263157895;0.151315789473684;13.3628571428571;4.61571428571429;0
0.495325420706542;2.41176470588235;-0.176470588235294;-2.82;-0.232;0
0.506431338210572;4.22697368421053;0.203947368421053;0.908838383838383;-1.89454545454545;1
0.149760054671465;-13.6527777777778;-0.590277777777778;-9.14111111111111;-3.49227777777778;0
0.53301607001722;0.294117647058823;0.117647058823529;-0.0488888888888888;0.508666666666667;0
0.280938089323129;-8.22222222222222;-0.277777777777778;0.995555555555556;-0.924;1
0.528186612183439;-2.44152046783626;-0.026315789473684;-5.14;-0.382;1
0.65451441409184;10.7091503267974;0.379084967320261;5.57388888888889;2.91644444444444;1
0.302231221070661;-8.73161764705882;-0.205882352941176;-3.45;-1.84222222222222;0
0.605497158866818;-2.06907894736842;0.075657894736842;2.155;-0.387;0
0.695072662314511;4.56432748538012;0.190058479532164;-0.666919191919192;-0.0151262626262626;1
0.628423329759227;6.50584795321637;0.245614035087719;4.86666666666667;2.63010101010101;0
0.809621042680504;9.72222222222222;0.277777777777778;9.01587301587302;2.0668253968254;0
0.445191730884421;-4.52631578947368;-0.146198830409357;-3.07777777777778;-1.89733333333333;0
0.685991529185021;2.66666666666667;0.166666666666667;2.02984126984127;1.11057142857143;1
0.533139285152892;-2.05555555555556;0.222222222222222;1.92888888888889;0.32;1
0.710847562733876;8.33888888888889;0.166666666666667;8.18666666666667;4.19977777777778;1
0.503757865589581;-0.005263157894737;0.026315789473684;-7.82666666666667;-2.98533333333333;0
0.26465878834293;-0.411764705882353;-0.176470588235294;1.56507936507936;0.307619047619048;1
0.260064859568489;-12.2052631578947;-0.381578947368421;-1.18;-1.72711111111111;0
0.731762454092254;7.8359133126935;0.436532507739938;1.56611111111111;-1.1985;1
0.345638940217619;-5.32748538011696;-0.242690058479532;-6.07388888888889;-5.36038888888889;0
0.712239714097326;10.3039215686275;0.251633986928105;5.17777777777778;3.36111111111111;1
0.640153944976498;3.52631578947368;0.315789473684211;6.415;1.1755;0
0.210071666513386;-11.2105263157895;-0.368421052631579;-7.89142857142857;-5.20190476190476;0
0.672696563477702;6.8421052631579;0.18421052631579;9.31090909090909;4.25581818181818;1
0.63124584672549;3.33095238095238;0.123809523809524;6.49131313131313;2.71644444444444;1
0.289003861930093;-14.4444444444444;-0.444444444444444;-12.17;-3.799;1
0.618544941614768;7.65263157894737;0.181578947368421;5.29444444444444;1.77888888888889;1
0.517379483397196;-1.27631578947368;0.131578947368421;-1.84444444444444;-0.165858585858586;1
0.942869739538616;17.4736842105263;0.526315789473684;14.7;6.51027777777778;1
0.657455406347587;7.87380952380952;0.123809523809524;0.491111111111111;1.59577777777778;0
0.616247234381465;5.15;0.25;1.57777777777778;0.0955555555555556;1
0.555285248127659;-0.473684210526316;0.157894736842105;0.262222222222222;-0.823555555555556;1
0.714230597976167;13.1604010025063;0.288220551378446;2.015;2.4745;0
0.26853443985431;-6.65;-0.15;0.76;1.106;0
0.385837809686446;-4.66666666666667;-0.142857142857143;-11.2418181818182;-2.59327272727273;0
0.283096212261176;-5.95321637426901;-0.070175438596491;-10.5138888888889;-3.535;0
0.393850350187493;3.36666666666667;-0.022222222222222;-0.0999999999999996;-0.2015;0
0.469767666773744;6.28571428571429;0.055137844611529;3.21388888888889;0.708333333333333;0
0.59651719865654;3;0.05;0.873492063492064;-0.429174603174603;1
0.264646608027084;-2.86111111111111;-0.244444444444444;-3.05277777777778;0.705555555555556;0
0.384806837298327;-2.33333333333333;-0.285714285714286;0.205454545454545;0.0267272727272724;0
0.362868218323969;-9.05263157894737;-0.339473684210526;-3.16;-1.821;0
0.871341817026823;14.75;0.35;9.61333333333333;3.93977777777778;1
0.276160364578415;-9.03246753246753;-0.116883116883117;-8.73777777777778;-3.34;0
0.672746621012511;1.38345864661654;-0.06015037593985;1.51111111111111;2.36444444444444;0
0.45624738481119;-0.609090909090909;-0.05;0.642222222222222;0.327999999999999;1
0.580508868567374;0.4;-0.2;1.41111111111111;0.466015873015873;0
0.78707534542774;9.08225108225108;0.445887445887446;3.26363636363636;1.38672727272727;1
0.160308827680478;-5.42142857142857;-0.50952380952381;-4.30920634920635;-1.70336507936508;0
0.806912825416961;11.6227272727273;0.290909090909091;7.07;1.199;1
0.508784315490116;-1.14906832298137;0.049689440993789;-3.51454545454545;-2.8589696969697;1
0.304395310731359;-4.08008658008658;-0.116883116883117;1.55777777777778;-0.807;0
0.447571645546697;0.054112554112555;0.121212121212121;-4.68909090909091;-0.436727272727273;1
